都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,住所,方書,緯度,経度,設置位置,電話番号,内線番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,小児対応設備の有無,URL,備考
350001,350001460175,山口県,0175,豊北中学校,ホウホクチュウガッコウ,下関市豊北町大字滝部１２４４－３６,,34.295853,130.946243,職員室出入口近く,,,,,,,,,,,
350001,350001460176,山口県,0176,向洋中学校,ムヨウチュウガッコウ,下関市向洋町１－１４－１,,33.964676,130.930344,事務室内,,,,,,,,,,,
350001,350001460177,山口県,0177,彦島中学校,ヒコシマチュウガッコウ,下関市彦島江の浦町２－２５－１,,33.932896,130.911118,職員室内,,,,,,,,,,,
350001,350001460178,山口県,0178,安岡中学校,ヤスオカチュウガッコウ,下関市安岡町４－２－１,,34.032513,130.920471,玄関,,,,,,,,,,,
350001,350001460179,山口県,0179,東部中学校,トウブチュウガッコウ,下関市清末陣屋５－１０,,34.063908,131.022568,職員室,,,,,,,,,,,
350001,350001460180,山口県,0180,豊田東中学校,トヨタヒガシチュウガッコウ,下関市豊田町大字矢田４３４,,34.202244,131.070801,職員室,,,,,,,,,,,
350001,350001460181,山口県,0181,梅光女学院中学校・高等学校,バイコウジョガクインチュウガッコウ・コウトウガッコウ,下関市丸山町２－９－１,,33.95808,130.933884,正面玄関,,,,,,,,,,,
350001,350001460182,山口県,0182,田部高等学校,タベコウトウガッコウ,下関市菊川町田部１０７４,,34.111851,131.050385,玄関（本館棟１階）,,,,,,,,,,,
350001,350001460183,山口県,0183,西市高等学校,サイチコウトウガッコウ,下関市豊田町殿敷８３４－５,,,,玄関,,,,,,,,,,,
350001,350001460184,山口県,0184,西市高等学校,ニシイチコウトウガッコウ,下関市豊田町殿敷８３４－５,,,,稲光農場管理室,,,,,,,,,,,
350001,350001460185,山口県,0185,豊浦高等学校,トヨウラコウトウガッコウ,下関市長府宮崎町１－１,,33.989647,130.991745,職員昇降口（管理棟１階）,,,,,,,,,,,
350001,350001460186,山口県,0186,長府高等学校,チョウフコウトウガッコウ,下関市長府亀の甲２－３－１,,34.002953,130.987747,玄関,,,,,,,,,,,
350001,350001460187,山口県,0187,長府高等学校,チョウフコウトウガッコウ,下関市長府亀の甲２－３－１,,34.002953,130.987747,体育教員室,,,,,,,,,,,
350001,350001460188,山口県,0188,下関西高等学校,シモノセキニシコウトウガッコウ,下関市後田町４－１０－１,,33.972813,130.929291,玄関（管理棟１階）,,,,,,,,,,,
350001,350001460189,山口県,0189,下関西高等学校,シモノセキニシコウトウガッコウ,下関市後田町４－１０－１,,33.972813,130.929291,体育館,,,,,,,,,,,
350001,350001460190,山口県,0190,下関南高等学校,シモノセキミナミコウトウガッコウ,下関市後田町１－８－１,,33.968109,130.932022,玄関（本館棟１階）,,,,,,,,,,,
350001,350001460191,山口県,0191,下関北高等学校,シモノセキキタコウトウガッコウ,下関市豊北町大字滝部１００３,,,,体育館入口,,,,,,,,,,,
350001,350001460192,山口県,0192,下関双葉高等学校,シモノセキフタバコウトウガッコウ,下関市後田町４丁目２５－１,,33.972084,130.924988,玄関（管理棟１階）,,,,,,,,,,,
350001,350001460193,山口県,0193,下関双葉高等学校,シモノセキフタバコウトウガッコウ,下関市後田町４丁目２５－１,,33.972084,130.924988,職員室（多目的棟３階）,,,,,,,,,,,
350001,350001460194,山口県,0194,下関工科高等学校,シモノセキコウカコウトウガッコウ,下関市富任町４－１－１,,34.023911,130.919525,管理棟１階階段横,,,,,,,,,,,
350001,350001460195,山口県,0195,下関工科高等学校,シモノセキコウカコウトウガッコウ,下関市富任町４－１－１,,34.023911,130.919525,部活動棟２階管理室,,,,,,,,,,,
350001,350001460196,山口県,0196,下関中等教育学校,シモノセキチュウトウキョウイクガッコウ,下関市彦島老町２－２１－１,,33.948452,130.907639,体育館２階入口横（本館棟２階）,,,,,,,,,,,
350001,350001460197,山口県,0197,下関中等教育学校,シモノセキチュウトウキョウイクガッコウ,下関市彦島老町２－２１－１,,33.948452,130.907639,舎監室前（寄宿舎１階）,,,,,,,,,,,
350001,350001460198,山口県,0198,下関商業高等学校,シモノセキショウギョウコウトウガッコウ,下関市後田町４－１１－１,,33.973614,130.927689,管理棟中央玄関内事務室前,,,,,,,,,,,
350001,350001460199,山口県,0199,早鞆高等学校,ハヤトモ,下関市上田中町８－３－１,,33.964668,130.935379,"エントランスホール
（本館棟１階）",,,,,,,,,,,
350001,350001460200,山口県,0200,下関南総合支援学校,シモノセキミナミソウゴウシエンガッコウ,下関市幡生町１－１－２２,,33.977352,130.93689,玄関（管理棟１階）,,,,,,,,,,,
350001,350001460201,山口県,0201,下関南総合支援学校,シモノセキミナミソウゴウシエンガッコウ,下関市幡生町１－１－２２,,33.977352,130.93689,寄宿舎事務室,,,,,,,,,,,
350001,350001460202,山口県,0202,下関総合支援学校,シモソウ,下関市富任町８－９－１,,34.022823,130.928665,児童生徒昇降口,,,,,,,,,,,
350001,350001460203,山口県,0203,下関総合支援学校高等部校舎,シモノセキソウゴウシエンガッコウコウトウブコウシャ,下関市後田町４丁目２５－１,,33.972084,130.924988,生徒昇降口（昇降場棟）,,,,,,,,,,,
350001,350001460204,山口県,0204,豊浦総合支援学校,トヨウラソウゴウシエンガッコウ,下関市豊浦町大字小串７－１３６,,34.166256,130.923874,管理棟玄関,,,,,,,,,,,
350001,350001460205,山口県,0205,下関市立大学,シモノセキシリツダイガク,下関市大学町２－１－１,,33.987431,130.933365,玄関ホール（管理研究棟1階）,,,,,,,,,,,
350001,350001460206,山口県,0206,下関市立大学,シモノセキシリツダイガク,下関市大学町２－１－１,,33.987431,130.933365,体育館,,,,,,,,,,,
350001,350001460207,山口県,0207,梅光学院大学,バイコウ,下関市向洋町１－１－１,,33.967678,130.933243,"学生ロビー横
（本館１階）",,,,,,,,,,,
350001,350001460208,山口県,0208,東亜大学,トウアダイガク,下関市一の宮学園町２－１,,34.000916,130.948242,事務局（１号館１階）,,,,,,,,,,,
350001,350001460209,山口県,0209,東亜大学,トウアダイガク,下関市一の宮学園町２－１,,34.000916,130.948242,体育館,,,,,,,,,,,
350001,350001460210,山口県,0210,下関短期大学・同付属高等学校,シモノセキタンキダイガク・ドウフゾクコウトウガッコウ,下関市桜山町１－１,,33.962303,130.922531,本館1階（法人事務局前廊下）,,,,,,,,,,,
350001,350001460211,山口県,0211,"下関歯科技工専門学校
（下関市歯科医師会）","シモノセキシカギコウセンモンガッコウ
（シモノセキシシカイシカイ）",下関市貴船町３－１－３７,,33.968327,130.941193,２F教室前,,,,,,,,,,,
350001,350001460212,山口県,0212,下関看護専門学校,シモノセキカンゴセンモンガッコウ,下関市大学町２－１－２,,33.987503,130.933304,３F教務室,,,,,,,,,,,
350001,350001460213,山口県,0213,ウエストジャパン看護専門学校,ウエストジャパンカンゴセンモンガッコウ,下関市大坪本町４４－２０,,33.971989,130.920975,事務室,,,,,,,,,,,
350001,350001460214,山口県,0214,山口県下関自動車学校,ヤマグチケンシモノセキジドウシャガッコウ,下関市後田町４－１６－１,,33.970436,130.926208,受付事務室,,,,,,,,,,,
350001,350001460215,山口県,0215,アイルモータースクール下関,アイルモータースクールシモノセキ,下関市菊川町吉賀１５８８,,34.111851,131.050385,フロント受付前（２F),,,,,,,,,,,
350001,350001460216,山口県,0216,早鞆自動車学校,ハヤトモジドウシャガッコウ,下関市安岡本町３－２０－１,,34.027588,130.906418,事務所,,,,,,,,,,,
350001,350001460217,山口県,0217,山陽自動車学校,サンヨウジドウシャガッコウ,下関市長府高場町１－１,,33.978405,130.974579,事務室内,,,,,,,,,,,
350001,350001460218,山口県,0218,医療法人星の里会　岡病院,イリョウホウジンホシノサトカイ　オカビョウイン,下関市小月本町２－１５－２０,,34.070522,131.036469,外来,,,,,,,,,,,
350001,350001460219,山口県,0219,井町産婦人科医院,イマチサンフジンカイイン,下関市秋根南町２－１－１８,,34.008366,130.954819,ﾅｰｽｽﾃｰｼｮﾝ,,,,,,,,,,,
350001,350001460220,山口県,0220,養護老人ホーム陽光苑,ヨウゴロウジンホームヨウコウエン,下関市大字永田郷１５８－１,,34.101734,130.896347,２階宿直室,,,,,,,,,,,
350001,350001460221,山口県,0221,梅花園,ウメハナエン,下関市大字永田郷４５９－４,,34.090748,130.891159,事務室,,,,,,,,,,,
350001,350001460222,山口県,0222,豊浦老人福祉センター,トヨウラロウジンフクシセンター,下関市豊浦町大字川棚４８９２－１,,34.14056,130.938538,事務所内,,,,,,,,,,,
350001,350001460223,山口県,0223,特別養護老人ホームほたるホームとよた,トクベツヨウゴロウジンホームホタルホームトヨタ,下関市豊田町大字荒木５１－２,,34.254292,131.047745,静養室,,,,,,,,,,,
350001,350001460224,山口県,0224,特別養護老人ホーム　豊寿苑,トクベツヨウゴロウジンホーム　ホウジュエン,下関市豊浦町大字厚母郷１０４４２番地,,,,医務室,,,,,,,,,,,
350001,350001460225,山口県,0225,介護老人保健施設　ライフ菊川,カイゴロウジンホケンシセツ　ライフキクガワ,下関市菊川町大字下岡枝１１１３,,34.133572,131.036057,診察室,,,,,,,,,,,
350001,350001460226,山口県,0226,下関市豊浦老人福祉センター,シモノセキシトヨウラロウジンフクシセンター,下関市豊浦町川棚４８９２－１,,34.110443,130.903198,１F受付,,,,,,,,,,,
350001,350001460227,山口県,0227,ケアハウスSUN,ケアハウスSUN,下関市豊浦町川棚２１３９－２,,34.110443,130.903198,-,,,,,,,,,,,
350001,350001460228,山口県,0228,やすらぎホームSUN,ヤスラギホームSUN,下関市豊浦町川棚１８１５－１,,34.110443,130.903198,-,,,,,,,,,,,
350001,350001460229,山口県,0229,保健福祉館,ホケンフクシカン,下関市大字蓋井島７１,,34.09977,130.786697,玄関,,,,,,,,,,,
350001,350001460230,山口県,0230,菊川子育て支援センター（菊川町総合福祉会館内）,キクガワコソダテシエンセンター（キクガワチョウソウゴウフクシカイカンナイ）,下関市菊川町大字下岡枝１８８,,34.124454,131.033386,事務室内スチール棚,,,,,,,,,,,
350001,350001460231,山口県,0231,子育て広場つくしんぼ（小野保育園内）,コソダテヒロバツクシンボ（オノホイクエンナイ）,下関市豊浦町大字川棚１４３７,,34.168091,130.95723,-,,,,,,,,,,,
350001,350001460232,山口県,0232,下関市こども発達センター,シモノセキシコドモハッタツセンター,下関市幡生本町２６－２１,,33.974571,130.924622,事務室内,,,,,,,,,,,
350001,350001460233,山口県,0233,ゆたか児童館,ユタカジドウカン,下関市川中豊町７－８－９,,33.993542,130.936127,事務室入口,,,,,,,,,,,
350001,350001460234,山口県,0234,ひかり童夢,ヒカリドウム,下関市上田中町１－１６－１,,33.967815,130.939285,事務室内,,,,,,,,,,,
350001,350001460235,山口県,0235,ひこまる（児童館）,ヒコマル（ジドウカン）,下関市彦島江の浦町１－４－３０,,33.937141,130.912872,事務室内,,,,,,,,,,,
350001,350001460236,山口県,0236,下関市勤労福祉会館,シモノセキシキンロウフクシカイカン,下関市幸町８－１６,,33.960514,130.942505,-,,,,,,,,,,,
350001,350001460237,山口県,0237,下関市社会福祉センター,シモノセキシシャカイフクシセンター,下関市貴船町３－４－１,,33.968594,130.941864,１Ｆ情報コーナー,,,,,,,,,,,
350001,350001460238,山口県,0238,しものせき水族館　海響館,シモノセキスイゾクカン　ウミキョウカン,下関市あるかぽーと６－１,,33.954655,130.941635,本館２階静養室内,,,,,,,,,,,
350001,350001460239,山口県,0239,豊北生涯学習センター,ホウホクショウガイガクシュウセンター,下関市豊北町大字神田１１９９－１,,34.328148,130.901138,事務室内,,,,,,,,,,,
350001,350001460240,山口県,0240,下関市民会館,シモノセキシミンカイカン,下関市竹崎町４－５－１,,33.949253,130.925812,事務室内,,,,,,,,,,,
350001,350001460241,山口県,0241,豊田生涯学習センター,トヨタショウガイガクシュウセンター,下関市豊田町矢田１４９－１,,34.193085,131.056747,管理室,,,,,,,,,,,
350001,350001460242,山口県,0242,下関市民センター,シモノセキシミンセンター,下関市東神田９－１,,33.96101,130.926605,事務所内,,,,,,,,,,,
350001,350001460243,山口県,0243,下関市勤労者総合福祉センター,シモノセキシキンロウシャソウゴウフクシセンター,下関市長府扇町４－１０,,34.017986,131.00766,事務所内,,,,,,,,,,,
350001,350001460244,山口県,0244,下関市立美術館,シモノセキシリツビジュツカン,下関市長府黒門東町１－１,,33.990398,130.991318,-,,,,,,,,,,,
350001,350001460245,山口県,0245,豊北総合運動公園管理棟,ホウホクソウゴウウンドウコウエンカンリトウ,下関市豊北町大字滝部２９１４,,34.295853,130.946243,事務室内,,,,,,,,,,,
